Register_days_until_transaction,num_trans_iPhone,num_trans_iPad,num_trans_Entertainment,num_trans_Games,num_trans_Photos & Videos,num_trans_Social Networking,num_trans_Utilities,Total_num_of_transactions,iPhone_Revenue,iPad_Revenue,Entertainment_Revenue,Games_Revenue,Photos & Videos_Revenue,Social Networking_Revenue,Utilities_Revenue,Total_Revenue,Cluster
2640.0,985.0,320.0,133.0,572.0,400.0,73.0,127.0,1305.0,8237.21,2496.83,870.6700000000001,6370.369999999999,2339.0,438.27000000000004,715.73,10734.039999999999,Gold Subscribers
1969.0,963.0,342.0,127.0,571.0,397.0,63.0,147.0,1305.0,8227.439999999999,2944.59,896.73,6244.37,2706.0299999999997,451.3700000000001,873.53,11172.029999999999,Gold Subscribers
1997.0,930.0,375.0,139.0,542.0,390.0,74.0,160.0,1305.0,7669.759999999998,3056.2699999999995,898.6100000000001,6103.66,2328.1,427.26,968.4000000000001,10726.029999999999,Gold Subscribers
2691.0,984.0,321.0,130.0,555.0,384.0,75.0,161.0,1305.0,8181.219999999999,2521.79,893.7,6029.509999999999,2399.16,446.25000000000006,934.3900000000001,10703.009999999998,Gold Subscribers
1879.0,933.0,371.0,131.0,596.0,354.0,73.0,150.0,1304.0,7974.739999999999,3162.3099999999995,946.6899999999999,6549.129999999999,2199.4599999999996,488.27,953.5000000000001,11137.05,Gold Subscribers
1753.0,952.0,352.0,146.0,593.0,380.0,57.0,128.0,1304.0,8019.529999999998,2937.5099999999998,932.54,6691.15,2393.2,265.43000000000006,674.72,10957.039999999999,Gold Subscribers
3018.0,941.0,363.0,133.0,589.0,389.0,69.0,124.0,1304.0,7959.6399999999985,2890.41,922.6700000000001,6325.199999999999,2441.1099999999997,408.31000000000006,752.76,10850.05,Gold Subscribers
2317.0,954.0,350.0,131.0,536.0,394.0,78.0,165.0,1304.0,7814.509999999999,2893.5299999999997,944.69,5973.719999999999,2484.06,484.22000000000014,821.3500000000001,10708.039999999999,Gold Subscribers
3028.0,954.0,348.0,137.0,565.0,390.0,78.0,132.0,1302.0,7956.5199999999995,2933.5599999999995,1008.6299999999999,6180.449999999999,2442.1,420.22,838.6800000000001,10890.079999999998,Gold Subscribers
2301.0,967.0,335.0,152.0,589.0,331.0,77.0,153.0,1302.0,8246.349999999999,2853.69,1104.48,6601.169999999999,2072.69,482.2300000000001,839.47,11100.039999999999,Gold Subscribers
2275.0,925.0,376.0,139.0,587.0,366.0,62.0,147.0,1301.0,7412.8099999999995,3066.2799999999997,1048.6100000000001,5869.23,2344.3399999999997,310.38,906.53,10479.09,Gold Subscribers
1725.0,973.0,328.0,145.0,557.0,379.0,70.0,150.0,1301.0,7943.319999999999,2491.75,921.5500000000001,5768.509999999999,2450.21,389.30000000000007,905.5,10435.07,Gold Subscribers
1785.0,973.0,326.0,143.0,584.0,360.0,73.0,139.0,1299.0,8392.309999999998,2763.7599999999998,859.5700000000002,6547.219999999999,2345.3999999999996,524.27,879.61,11156.07,Gold Subscribers
2412.0,975.0,324.0,147.0,545.0,389.0,60.0,158.0,1299.0,8199.3,2388.79,966.53,6065.629999999999,2265.1099999999997,396.4000000000001,894.4200000000002,10588.09,Gold Subscribers
2955.0,964.0,334.0,135.0,573.0,371.0,73.0,146.0,1298.0,8087.4,2518.71,745.6500000000001,6262.36,2343.29,461.27,793.5400000000002,10606.109999999999,Gold Subscribers
2437.0,920.0,370.0,144.0,549.0,377.0,68.0,152.0,1290.0,7559.859999999999,2957.33,1000.56,5873.599999999999,2357.2299999999996,398.32000000000005,887.48,10517.189999999999,Gold Subscribers
2834.0,138.0,65.0,23.0,104.0,49.0,9.0,18.0,203.0,925.68,563.3699999999999,132.76999999999998,957.04,260.51,35.910000000000004,102.82,1489.0499999999997,Silver Subscribers
2783.0,134.0,66.0,16.0,101.0,50.0,8.0,25.0,200.0,1151.6999999999998,440.4000000000001,69.84,1003.0899999999999,284.5,63.92,170.75,1592.1,Silver Subscribers
2345.0,142.0,54.0,15.0,94.0,58.0,11.0,18.0,196.0,1030.6399999999999,481.48,60.85000000000001,966.1399999999999,337.4200000000001,33.89,113.81999999999998,1512.12,Silver Subscribers
2417.0,152.0,43.0,14.0,111.0,47.0,7.0,16.0,195.0,1131.57,233.61,130.85999999999999,901.02,211.53000000000006,32.93,88.84,1365.1799999999998,Silver Subscribers
1817.0,147.0,47.0,24.0,97.0,44.0,7.0,22.0,194.0,1040.59,332.57000000000005,186.76,849.1299999999999,205.56000000000003,35.93000000000001,95.77999999999997,1373.1599999999999,Silver Subscribers
2732.0,143.0,51.0,18.0,102.0,46.0,11.0,17.0,194.0,1099.65,337.53000000000003,74.82,925.0999999999999,271.5400000000001,80.88999999999999,84.83,1437.1799999999998,Silver Subscribers
2849.0,146.0,47.0,15.0,110.0,45.0,9.0,14.0,193.0,1152.6299999999999,360.56000000000006,67.85000000000001,1100.02,211.55000000000007,45.91,87.85999999999999,1513.1899999999998,Silver Subscribers
2600.0,153.0,40.0,12.0,106.0,29.0,19.0,27.0,193.0,1156.53,299.64,71.88,963.0399999999998,150.71000000000004,103.80999999999999,166.73000000000002,1456.1699999999998,Silver Subscribers
2013.0,144.0,47.0,21.0,93.0,47.0,11.0,19.0,191.0,1253.6399999999999,387.57000000000005,130.78999999999996,1041.19,258.5300000000001,73.88999999999999,136.81,1641.2099999999998,Silver Subscribers
2767.0,134.0,57.0,15.0,106.0,47.0,3.0,20.0,191.0,1010.71,511.46000000000004,92.84999999999995,999.02,303.5300000000001,26.97,99.79999999999998,1522.1699999999998,Silver Subscribers
2524.0,127.0,63.0,15.0,103.0,48.0,6.0,18.0,190.0,836.78,433.4000000000001,91.85,779.0500000000001,273.52,25.94,99.82,1270.18,Silver Subscribers
2390.0,143.0,47.0,22.0,102.0,36.0,11.0,19.0,190.0,1004.6500000000001,416.56000000000006,102.77999999999997,930.0899999999999,184.64000000000004,82.89,120.80999999999999,1421.21,Silver Subscribers
2933.0,133.0,57.0,22.0,110.0,36.0,6.0,16.0,190.0,1188.75,458.46,174.78000000000003,1056.01,251.64000000000001,53.94,110.83999999999999,1647.2099999999998,Silver Subscribers
2046.0,139.0,50.0,13.0,101.0,51.0,3.0,21.0,189.0,1215.6599999999999,402.54999999999995,97.86999999999998,1093.09,318.49,17.97,90.78999999999998,1618.2099999999998,Silver Subscribers
2371.0,139.0,50.0,17.0,94.0,41.0,13.0,24.0,189.0,1213.6599999999999,322.53000000000003,94.83,956.14,276.59000000000003,83.86999999999999,124.75999999999999,1536.1899999999998,Silver Subscribers
2880.0,139.0,49.0,20.0,92.0,52.0,7.0,17.0,188.0,1166.6399999999999,368.53999999999996,109.79999999999998,955.1399999999999,329.48,50.93,89.83,1535.1799999999998,Silver Subscribers
1912.0,124.0,64.0,9.0,92.0,53.0,10.0,24.0,188.0,846.8299999999999,508.38999999999993,56.910000000000004,805.1799999999998,287.47,56.9,148.76,1355.2199999999998,Silver Subscribers
1860.0,128.0,60.0,18.0,90.0,51.0,8.0,21.0,188.0,1044.78,439.44000000000005,122.82,878.1999999999998,251.49000000000007,57.92,173.79000000000002,1484.2199999999998,Silver Subscribers
3265.0,130.0,58.0,17.0,104.0,46.0,9.0,12.0,188.0,930.79,513.45,138.82999999999998,903.0799999999999,296.5400000000001,59.91,45.88000000000001,1444.24,Silver Subscribers
2568.0,134.0,53.0,18.0,103.0,37.0,8.0,21.0,187.0,1091.71,409.50000000000006,89.82,1034.05,206.63000000000005,60.92,109.78999999999998,1501.21,Silver Subscribers
1597.0,126.0,61.0,19.0,95.0,42.0,6.0,25.0,187.0,1132.7800000000002,455.43000000000006,86.80999999999999,972.1299999999999,301.58,36.940000000000005,190.75,1588.21,Silver Subscribers
1614.0,125.0,62.0,16.0,102.0,41.0,8.0,20.0,187.0,1015.81,502.41999999999996,93.84,997.0799999999999,235.59000000000003,60.92,130.79999999999998,1518.23,Silver Subscribers
2069.0,137.0,50.0,18.0,94.0,42.0,8.0,25.0,187.0,1106.6899999999998,412.53999999999996,128.82,839.1599999999999,362.58000000000004,30.92,157.75,1519.2299999999998,Silver Subscribers
1911.0,138.0,49.0,20.0,104.0,34.0,5.0,24.0,187.0,1101.6899999999998,244.55,115.79999999999998,919.0699999999997,178.66000000000003,11.95,120.75999999999999,1346.2399999999998,Silver Subscribers
2882.0,135.0,52.0,22.0,81.0,49.0,9.0,26.0,187.0,930.72,440.52000000000004,132.77999999999997,817.3,274.51000000000005,18.91,127.73999999999998,1371.24,Silver Subscribers
1513.0,137.0,50.0,14.0,101.0,44.0,7.0,21.0,187.0,1086.7,408.52,82.85999999999999,971.0799999999999,247.56000000000006,42.93000000000001,150.79000000000002,1495.2199999999998,Silver Subscribers
1731.0,129.0,58.0,16.0,97.0,43.0,11.0,20.0,187.0,1091.7499999999998,425.45000000000005,117.84,1008.0999999999999,229.57000000000005,73.89,87.79999999999998,1517.1999999999998,Silver Subscribers
1966.0,125.0,62.0,18.0,102.0,48.0,6.0,13.0,187.0,1068.8299999999997,503.4100000000001,131.82,1035.09,277.52,52.94,74.86999999999999,1572.2399999999998,Silver Subscribers
2146.0,132.0,55.0,20.0,90.0,51.0,9.0,17.0,187.0,982.7700000000001,478.48,126.79999999999998,819.22,326.49,83.90999999999998,104.82999999999998,1461.25,Silver Subscribers
2180.0,121.0,66.0,24.0,91.0,44.0,15.0,13.0,187.0,935.8599999999999,498.38000000000005,181.76,822.2,258.56000000000006,87.84999999999998,83.86999999999999,1434.2399999999998,Silver Subscribers
2203.0,135.0,52.0,17.0,91.0,50.0,14.0,15.0,187.0,1093.71,423.5200000000001,100.83,918.1899999999998,293.5,83.85999999999999,120.84999999999997,1517.23,Silver Subscribers
1853.0,132.0,54.0,16.0,98.0,41.0,7.0,24.0,186.0,1058.7599999999998,405.5000000000001,124.83999999999997,925.1399999999999,252.59000000000003,30.930000000000003,130.76,1464.26,Silver Subscribers
1743.0,138.0,48.0,12.0,103.0,47.0,6.0,18.0,186.0,1034.69,387.53,75.88,914.05,292.5300000000001,39.94,99.82,1422.2199999999998,Silver Subscribers
2196.0,137.0,49.0,13.0,103.0,40.0,11.0,19.0,186.0,1044.6799999999998,379.53999999999996,101.86999999999999,1008.0499999999998,207.6,27.89,78.80999999999999,1424.2199999999998,Silver Subscribers
1798.0,140.0,46.0,21.0,98.0,42.0,9.0,16.0,186.0,1183.66,355.58000000000004,155.79000000000002,1002.1199999999999,216.58000000000004,40.910000000000004,123.83999999999997,1539.24,Silver Subscribers
1911.0,138.0,48.0,16.0,105.0,38.0,7.0,20.0,186.0,1059.6999999999998,386.54999999999995,98.84,864.06,321.62000000000006,27.93,133.79999999999998,1446.2499999999998,Silver Subscribers
2251.0,133.0,53.0,14.0,104.0,39.0,9.0,20.0,186.0,1167.6999999999998,505.49,83.85999999999999,1127.0099999999998,292.61,57.910000000000004,111.79999999999998,1673.1899999999996,Silver Subscribers
1597.0,136.0,50.0,21.0,87.0,44.0,15.0,19.0,186.0,1074.7099999999998,419.53000000000003,110.78999999999998,891.2299999999999,272.56000000000006,95.84999999999997,123.80999999999999,1494.2399999999998,Silver Subscribers
2132.0,149.0,37.0,16.0,90.0,49.0,11.0,20.0,186.0,1175.57,292.65000000000003,110.83999999999999,844.18,274.51,89.88999999999997,148.8,1468.2199999999998,Silver Subscribers
2637.0,130.0,56.0,22.0,100.0,42.0,7.0,15.0,186.0,951.78,336.47,106.77999999999997,844.1099999999999,209.58000000000004,41.93000000000001,85.85,1288.25,Silver Subscribers
3274.0,127.0,59.0,19.0,99.0,40.0,9.0,19.0,186.0,916.8,445.44000000000005,121.80999999999999,893.1099999999999,200.60000000000002,49.910000000000004,96.80999999999997,1362.2399999999998,Silver Subscribers
2345.0,143.0,43.0,20.0,100.0,39.0,7.0,20.0,186.0,1168.64,340.61,163.8,1041.11,191.61000000000007,24.93,87.79999999999998,1509.2499999999998,Silver Subscribers
2270.0,136.0,50.0,18.0,99.0,40.0,7.0,22.0,186.0,1054.6999999999998,363.55,125.81999999999998,837.1199999999999,280.6,49.93,124.77999999999997,1418.25,Silver Subscribers
3105.0,129.0,56.0,19.0,100.0,39.0,8.0,19.0,185.0,1068.7399999999998,491.47,187.81,993.06,228.61000000000004,48.92,101.80999999999999,1560.2099999999996,Silver Subscribers
2925.0,132.0,53.0,12.0,98.0,46.0,9.0,20.0,185.0,1086.73,385.50000000000006,47.88,1006.0999999999999,288.5400000000001,54.910000000000004,74.79999999999998,1472.23,Silver Subscribers
2704.0,126.0,59.0,18.0,95.0,48.0,5.0,19.0,185.0,1008.78,405.47,105.82,905.15,318.52,22.949999999999996,61.81000000000001,1414.2499999999998,Silver Subscribers
1515.0,130.0,55.0,25.0,97.0,39.0,9.0,15.0,185.0,1042.7599999999998,330.47,193.75,879.1099999999999,182.61000000000007,53.910000000000004,63.850000000000016,1373.23,Silver Subscribers
2261.0,131.0,54.0,14.0,105.0,39.0,5.0,22.0,185.0,985.78,509.49,83.85999999999999,1058.07,212.61000000000007,15.950000000000001,124.77999999999997,1495.2699999999998,Silver Subscribers
2925.0,136.0,49.0,17.0,111.0,35.0,6.0,16.0,185.0,1129.71,427.53999999999996,102.83,1101.99,257.65,48.940000000000005,45.84,1557.25,Silver Subscribers
2434.0,138.0,47.0,21.0,93.0,41.0,7.0,23.0,185.0,1043.67,316.55000000000007,144.79000000000002,876.1399999999999,180.59,29.929999999999993,128.76999999999998,1360.2199999999998,Silver Subscribers
1811.0,125.0,60.0,22.0,101.0,42.0,6.0,14.0,185.0,1015.8,440.4200000000001,166.78000000000003,830.06,331.58000000000004,27.940000000000005,99.85999999999997,1456.22,Silver Subscribers
2448.0,135.0,50.0,16.0,112.0,37.0,9.0,11.0,185.0,1187.71,381.54,93.84,1153.98,216.63000000000005,48.910000000000004,55.89000000000001,1569.2499999999998,Silver Subscribers
2571.0,138.0,47.0,13.0,98.0,46.0,12.0,16.0,185.0,1130.69,421.57000000000005,91.86999999999998,1024.1299999999999,289.5400000000001,71.87999999999998,74.84,1552.2599999999998,Silver Subscribers
3306.0,134.0,51.0,24.0,88.0,45.0,7.0,21.0,185.0,1104.71,356.54,149.76,832.22,347.55000000000007,36.93000000000001,94.78999999999998,1461.2499999999998,Silver Subscribers
1884.0,128.0,56.0,15.0,107.0,49.0,3.0,10.0,184.0,1088.7599999999998,380.48,120.84999999999995,1022.01,269.51,21.97,34.900000000000006,1469.2399999999998,Silver Subscribers
1839.0,134.0,50.0,18.0,104.0,39.0,6.0,17.0,184.0,1057.71,415.5400000000001,148.82,947.0499999999997,230.61000000000007,50.94,95.83,1473.2499999999998,Silver Subscribers
1953.0,134.0,50.0,19.0,86.0,48.0,9.0,22.0,184.0,993.73,363.54,115.80999999999999,776.25,236.51999999999998,80.90999999999998,147.78,1357.27,Silver Subscribers
2042.0,130.0,54.0,16.0,104.0,37.0,11.0,16.0,184.0,1057.78,419.5,108.84,1023.0799999999999,225.63000000000005,41.89,77.84,1477.2799999999997,Silver Subscribers
3255.0,126.0,58.0,19.0,102.0,36.0,7.0,20.0,184.0,958.79,409.46000000000004,129.81,913.0699999999999,183.64000000000004,39.93000000000001,101.79999999999998,1368.25,Silver Subscribers
2338.0,137.0,47.0,23.0,88.0,47.0,9.0,17.0,184.0,1026.6799999999998,306.55000000000007,130.76999999999998,835.1899999999998,232.5300000000001,58.910000000000004,75.83,1333.2299999999998,Silver Subscribers
3100.0,142.0,42.0,16.0,109.0,27.0,10.0,22.0,184.0,988.66,366.59000000000003,107.83999999999999,951.0,172.73000000000002,30.9,92.77999999999999,1355.2499999999998,Silver Subscribers
2911.0,138.0,46.0,16.0,97.0,43.0,16.0,12.0,184.0,1175.7199999999998,425.57000000000005,85.84,1112.1599999999999,264.57000000000005,75.84,62.88000000000001,1601.2899999999997,Silver Subscribers
3187.0,136.0,48.0,13.0,104.0,36.0,10.0,21.0,184.0,1060.7099999999998,362.52,66.87,1026.03,183.64000000000004,55.900000000000006,90.78999999999998,1423.2299999999998,Silver Subscribers
2404.0,132.0,52.0,13.0,98.0,47.0,12.0,14.0,184.0,995.7399999999999,375.50000000000006,80.86999999999999,877.0999999999999,313.5300000000001,44.88000000000001,54.86000000000001,1371.2399999999998,Silver Subscribers
1743.0,138.0,46.0,18.0,91.0,49.0,5.0,21.0,184.0,958.7,271.58000000000004,79.82,779.21,267.51,16.950000000000003,86.78999999999998,1230.2799999999997,Silver Subscribers
3063.0,131.0,53.0,10.0,107.0,37.0,11.0,19.0,184.0,932.75,415.5,59.9,992.0199999999999,161.63000000000005,53.89000000000001,80.80999999999999,1348.2499999999998,Silver Subscribers
2040.0,131.0,53.0,18.0,98.0,43.0,3.0,22.0,184.0,1064.75,386.5,123.81999999999996,1019.1099999999999,206.57000000000002,11.97,89.77999999999997,1451.2499999999998,Silver Subscribers
2155.0,138.0,46.0,15.0,108.0,37.0,6.0,18.0,184.0,1239.6899999999998,340.57000000000005,112.84999999999997,1099.02,225.63000000000005,37.94,104.82,1580.2599999999998,Silver Subscribers
2810.0,123.0,60.0,17.0,89.0,46.0,4.0,27.0,183.0,901.8399999999999,526.44,103.83,823.2199999999998,324.5400000000001,32.96,143.73000000000002,1428.28,Silver Subscribers
2823.0,140.0,43.0,19.0,92.0,50.0,8.0,14.0,183.0,1063.65,348.6,65.81,952.16,292.5,58.92,42.86000000000001,1412.25,Silver Subscribers
2196.0,128.0,55.0,13.0,109.0,38.0,8.0,15.0,183.0,1083.78,485.49000000000007,84.86999999999999,1155.01,230.62000000000006,38.92,59.850000000000016,1569.27,Silver Subscribers
1662.0,138.0,45.0,18.0,87.0,49.0,9.0,20.0,183.0,1024.67,382.57000000000005,104.81999999999998,854.1999999999999,295.51,42.910000000000004,109.79999999999998,1407.2399999999998,Silver Subscribers
2984.0,130.0,53.0,12.0,93.0,44.0,11.0,23.0,183.0,989.7699999999999,325.51000000000005,67.88,796.1800000000001,279.56,45.89000000000001,125.76999999999997,1315.2799999999997,Silver Subscribers
3089.0,118.0,65.0,14.0,98.0,44.0,6.0,21.0,183.0,1036.8799999999997,481.39,116.85999999999996,986.1199999999999,257.56000000000006,37.940000000000005,119.78999999999998,1518.27,Silver Subscribers
2706.0,134.0,49.0,21.0,102.0,38.0,5.0,17.0,183.0,1060.72,424.53999999999996,85.78999999999998,1059.07,178.62000000000006,16.950000000000003,144.82999999999998,1485.2599999999998,Silver Subscribers
2102.0,136.0,47.0,19.0,86.0,44.0,7.0,27.0,183.0,1017.6899999999999,266.57000000000005,47.81000000000001,745.23,285.56000000000006,40.93000000000001,164.73000000000002,1284.2599999999998,Silver Subscribers
1963.0,124.0,59.0,15.0,94.0,42.0,13.0,19.0,183.0,949.8199999999998,425.45000000000005,115.84999999999997,879.1599999999999,241.58000000000004,62.87000000000001,75.80999999999999,1375.27,Silver Subscribers
2671.0,122.0,61.0,13.0,103.0,45.0,6.0,16.0,183.0,951.8399999999999,464.44000000000005,87.86999999999998,951.0799999999999,273.55000000000007,19.940000000000005,83.84,1416.2799999999997,Silver Subscribers
1780.0,132.0,51.0,19.0,92.0,43.0,8.0,21.0,183.0,1120.75,313.5300000000001,83.81,907.1899999999998,325.57000000000005,29.92,87.78999999999998,1434.28,Silver Subscribers
2645.0,136.0,47.0,17.0,111.0,27.0,15.0,13.0,183.0,1076.69,442.55000000000007,83.83,1069.96,202.73000000000002,73.85,88.86999999999999,1519.2399999999998,Silver Subscribers
3241.0,124.0,59.0,18.0,100.0,50.0,4.0,11.0,183.0,1083.8,393.45000000000005,100.82,1030.08,267.5,35.96,42.89000000000001,1477.25,Silver Subscribers
2121.0,134.0,49.0,15.0,96.0,41.0,13.0,18.0,183.0,1037.6999999999998,353.56000000000006,76.85,897.1299999999999,252.59000000000003,84.87,79.82,1391.2600000000002,Silver Subscribers
1766.0,142.0,41.0,16.0,95.0,45.0,6.0,21.0,183.0,1149.65,298.62,115.84,936.15,264.55000000000007,34.940000000000005,96.78999999999998,1448.2699999999998,Silver Subscribers
2344.0,141.0,42.0,16.0,99.0,41.0,6.0,21.0,183.0,1018.6400000000001,315.61,94.84,865.0899999999998,246.59,30.939999999999998,96.78999999999998,1334.25,Silver Subscribers
1585.0,126.0,57.0,11.0,99.0,45.0,11.0,17.0,183.0,1097.78,375.49,95.88999999999999,924.1099999999999,268.55,48.89000000000001,135.82999999999998,1473.2699999999998,Silver Subscribers
2369.0,127.0,56.0,18.0,97.0,41.0,8.0,19.0,183.0,1046.79,399.47999999999996,129.82,961.1299999999999,229.59000000000003,33.92,91.80999999999999,1446.27,Silver Subscribers
1744.0,139.0,44.0,17.0,94.0,50.0,4.0,18.0,183.0,1007.66,324.59000000000003,62.830000000000005,871.1399999999999,299.5,12.96,85.82,1332.25,Silver Subscribers
2688.0,130.0,52.0,14.0,110.0,38.0,5.0,15.0,182.0,848.7399999999999,473.5,70.86,953.9599999999999,205.62000000000006,24.950000000000003,66.85000000000001,1322.2399999999998,Silver Subscribers
3128.0,129.0,53.0,22.0,93.0,37.0,12.0,18.0,182.0,961.7699999999999,425.50000000000006,112.77999999999997,927.1599999999999,209.63000000000005,53.88000000000001,83.82,1387.27,Silver Subscribers
3282.0,141.0,41.0,26.0,82.0,43.0,9.0,22.0,182.0,1162.62,380.62,189.74,899.24,296.57000000000005,51.910000000000004,105.77999999999997,1543.24,Silver Subscribers
2761.0,123.0,59.0,19.0,102.0,41.0,5.0,15.0,182.0,1018.8299999999999,469.45000000000005,137.81,1022.0799999999999,220.59000000000003,40.95,66.85000000000001,1488.28,Silver Subscribers
3175.0,125.0,57.0,14.0,105.0,39.0,4.0,20.0,182.0,958.81,450.48,100.85999999999997,931.06,280.61000000000007,8.96,87.79999999999998,1409.29,Silver Subscribers
2901.0,137.0,45.0,20.0,100.0,36.0,10.0,16.0,182.0,1166.6899999999998,382.59000000000003,118.79999999999997,1025.1,250.64000000000004,73.89999999999999,80.84,1549.2799999999997,Silver Subscribers
3240.0,115.0,67.0,23.0,89.0,39.0,9.0,22.0,182.0,796.9099999999999,464.37,111.76999999999997,729.2099999999998,249.61000000000007,42.910000000000004,127.77999999999997,1261.2800000000002,Silver Subscribers
3111.0,125.0,57.0,20.0,90.0,45.0,6.0,21.0,182.0,1028.79,525.47,102.79999999999998,1042.1799999999998,281.55000000000007,13.94,113.78999999999996,1554.2599999999998,Silver Subscribers
3180.0,130.0,52.0,19.0,101.0,41.0,5.0,16.0,182.0,1017.7499999999999,383.52000000000004,87.80999999999999,999.0799999999999,220.59000000000003,15.950000000000001,77.84,1401.2699999999998,Silver Subscribers
